Filename: Jornada_287001_npp_perennial_plant_phenology_data.csv     Last updated: 02/22/2018  By: Ken Ramsey

Dataset: Plant phenology transect at NPP sites
Project: Perennial Plant Phenology on NPP Sites
Study #:  287

Variable Information:
DATE              = date of observation [DD/MM/YYYY]
DOY               = day of year
ZONE              = vegetation zone  [C=Creosote G=Grassland M=Mesquite  P=Playa T=Tarbush]
SITE              = site name
SPP               = Species Code [4 letter acronym; see LTER site species list]
DORMANT           = Count (number of dormant individuals)
qf_dormant        = quality flag for DORMANT (blank=good  E=estimated  M=missing  Q=questionable)
NON-REP           = Count (number of non-reproductive individuals)
qf_nonrep         = quality flag for NONREP (blank=good  E=estimated  M=missing  Q=questionable)
BUD               = Count (number of individuals in bud)
qf_bud            = quality flag for BUD (blank=good  E=estimated  M=missing  Q=questionable)
FLOWER            = Count (number of individuals in flower)
qf_flower         = quality flag for FLOWER (blank=good  E=estimated  M=missing  Q=questionable)
FRUIT             = Count (number of individuals in fruit. Does not include OLD_FRUIT)
qf_fruit          = quality flag for FRUIT (blank=good  E=estimated  M=missing  Q=questionable)
TOTAL-OLD-FRUIT   = Count (number of individuals with old fruit = old-fruit-dormant plus old-fruit-nonrep)
OLD-FRUIT-DORMANT = Count (number of DORMANT individuals with old fruit)
OLD-FRUIT-NONREP  = Count (number of NON-REP individuals with old fruit)
METHOD            = Method used (B=belt transect; L=line transect)
SEEDLING          = seedling count
qf_seedling       = quality flag for SEEDLING (blank=good  E=estimated  M=missing  Q=questionable)
OBSERVER          = initials of field observer
TOTALOBS          = total of plants observed (dormant+non-rep+bud+flower+fruit)
PercentDORMANT    = percent of all phenophase observations that are Dormant (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
PercentNON-REP    = percent of all phenophase observations that are Non-reproductive (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
PercentBUD        = percent of all phenophase observations that are Bud (= Bud count divided by count sum of all phenophases but discounting Old-Fruit)
PercentFLOWER     = percent of all phenophase observations that are Flower (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
PercentFRUIT      = percent of all phenophase observations that are Fruit (= Dormant count divided by count sum of all phenophases but discounting Old-Fruit)
COMMENT           = Comment section


DATE,DOY,ZONE,SITE,SPP,DORMANT,qf_dormant,NON-REP,qf_nonrep,BUD,qf_bud,FLOWER,qf_flower,FRUIT,qf_fruit,TOTAL_OLD_FRUIT,OLD-FRUIT-DORMANT,OLD-FRUIT-NONREP,METHOD,SEEDLING,qf_seedling,OBSERVER,TOTAL-OBS,Percent-DORMANT,Percent-NON-REP,Percent-BUD,Percent-FLOWER,Percent-FRUIT,COMMENT
11/18/2010,322,G,IBPE,BOER,132,,0,,0,,0,,132,,132,132,0,L,,,RMF,132,100,0,0,0,0,all dormant with many ripe fruits dropping
11/18/2010,322,G,IBPE,XANT,0,,33,,0,,0,,30,,30,0,30,B,,,RMF,33,0,100,0,0,0,most have ripe fruits; all green (leaves) with few yellow/ curling/ stressed leaves at the tips of leaves (base of fruits)
11/19/2010,323,G,SUMM,BOER,183,,0,,0,,0,,183,,183,183,0,L,,,RMF,183,100,0,0,0,0,all dormant; fruits all ripe and dropping
11/19/2010,323,G,SUMM,ERLE,75,,0,,0,,0,,75,,75,75,0,L,,,RMF,75,100,0,0,0,0,all dormant; few ripe fruits remain; most fruits dropped
11/18/2010,322,M,NORT,PRGL,0,,13,,0,,0,,0,,0,0,0,B,,,RMF,13,0,100,0,0,0,many bare branches on all individuals; some have yellow/ curled leaves
11/18/2010,322,M,NORT,SPFL,97,,0,,0,,0,,25,,25,25,0,L,,,RMF,97,100,0,0,0,0,all dormant; some have few ripe dropping fruits; most have empty flower/ seed heads
11/18/2010,322,M,NORT,XANT,14,,0,,0,,0,,38,,14,14,0,B,,,RMF,38,36.84,0,0,0,63.16,some dormant; most have ripe fruits; all green (leaves) with few yellow/ curling/ stressed leaves at the tips of leaves (base of fruits)
11/18/2010,322,M,RABB,DAPU,105,,0,,0,,0,,70,,70,70,0,L,,,RMF,105,100,0,0,0,0,all dormant (leaves all withered); most have ripe fruits; fruits dropping
11/18/2010,322,M,RABB,MUPO,28,,0,,0,,0,,18,,18,18,0,B,,,RMF,28,100,0,0,0,0,all dormant (leaves all withered); few ripe fruits remain (most fuits dropped)
11/18/2010,322,M,RABB,PRGL,0,,13,,0,,0,,0,,0,0,0,B,,,RMF,13,0,100,0,0,0,many bare branches on all individuals; some have yellow/ curled leaves
11/18/2010,322,M,RABB,SPFL,130,,0,,0,,0,,40,,40,40,0,L,,,RMF,130,100,0,0,0,0,all dormant; some have few ripe dropping fruits; most have empty flower/ seed heads
11/18/2010,322,M,RABB,XANT,15,,3,,0,,0,,52,,15,15,0,B,,,RMF,55,27.27,5.45,0,0,67.27,some dormant; most have ripe fruits; all green (leaves) with few yellow/ curling/ stressed leaves at the tips of leaves (base of fruits)
11/18/2010,322,M,WELL,PRGL,4,,53,,0,,0,,0,,0,0,0,B,,,RMF,57,7.02,92.98,0,0,0,few dormant (no leaves);many bare branches on all individuals; some have yellow/ curled leaves
11/18/2010,322,M,WELL,XANT,21,,5,,0,,0,,66,,21,21,0,B,,,RMF,71,29.58,7.04,0,0,63.38,most have ripe fruits; all green (leaves) with few yellow/ curling/ stressed leaves at the tips of leaves (base of fruits)
11/19/2010,323,P,COLL,PAOB,105,,0,,0,,0,,61,,61,61,0,B,,,RMF,105,100,0,0,0,0,all dormant; many plants on south side of NPP site have many fruits that are dropping; north side plants very stressed and no fruits
11/18/2010,322,P,SMAL,PAOB,32,,0,,0,,0,,5,,5,5,0,B,,,RMF,32,100,0,0,0,0,all dormant; plants have very small leaves (and very few leaves); few with few fruits
11/18/2010,322,P,TOBO,PLMU,135,,0,,0,,0,,0,,0,0,0,L,,,RMF,135,100,0,0,0,0,all dormant; plants very stressed (leaves very withered and small) but bases of plants about 10 cm in diameter (many old leaves)
11/18/2010,322,P,TOBO,SPAI,112,,0,,0,,0,,0,,0,0,0,L,,,RMF,112,100,0,0,0,0,all dormant; plants stressed and leaves very dry
11/18/2010,322,T,EAST,FLCE,6,,81,,0,,0,,0,,0,0,0,B,,,RMF,87,6.9,93.1,0,0,0,flowers from last month dried up and dropped -no flowers observed; most leaves curled and yellow; some bare branches; plants stressed looking
11/18/2010,322,T,EAST,LYBE,18,,0,,0,,0,,0,,0,0,0,B,,,RMF,18,100,0,0,0,0,all dormant (no leaves)
11/18/2010,322,T,EAST,MUAR,78,,0,,0,,0,,78,,78,78,0,L,,,RMF,78,100,0,0,0,0,all dormant; all have some ripe fruits that are dropping; bases of plants small in diameter (~5 cm)
11/18/2010,322,T,EAST,MUPO,74,,0,,0,,0,,30,,30,30,0,B,,,RMF,74,100,0,0,0,0,all dormant (dense leaves -all withered and brown); some have few ripe fruits remaining but most dropped
11/18/2010,322,T,EAST,PLMU,25,,0,,0,,0,,8,,8,8,0,B,,,RMF,25,100,0,0,0,0,all dormant (all leaves withered); some have few ripe fruits that remain(most fruits dropped)
11/18/2010,322,T,EAST,SCBR,130,,0,,0,,0,,105,,105,105,0,L,,,RMF,130,100,0,0,0,0,all dormant (leaves all withered); most have ripe fruits; fruits dropping
11/18/2010,322,T,TAYL,FLCE,7,,62,,0,,0,,0,,0,0,0,B,,,RMF,69,10.14,89.86,0,0,0,flowers from last month dried up and dropped -no flowers observed; most leaves curled and yellow; all have some bare branches; plants stressed looking
11/18/2010,322,T,TAYL,LYBE,12,,0,,0,,0,,0,,0,0,0,B,,,RMF,12,100,0,0,0,0,all dormant (no leaves)
11/18/2010,322,T,TAYL,MUAR,84,,0,,0,,0,,30,,30,30,0,L,,,RMF,84,100,0,0,0,0,all dormant; some ripe fruits on some indviduals; fruits are dropping; look very stressed compared to other T-sites
11/18/2010,322,T,TAYL,MUPO,41,,0,,0,,0,,10,,10,10,0,B,,,RMF,41,100,0,0,0,0,all dormant (dense leaves -all withered and brown); some have few ripe fruits remaining but most dropped
11/18/2010,322,T,TAYL,PLMU,72,,0,,0,,0,,8,,8,8,0,B,,,RMF,72,100,0,0,0,0,all dormant (all leaves withered); some have few ripe fruits that remain(most fruits dropped)
11/18/2010,322,T,TAYL,SCBR,166,,0,,0,,0,,60,,60,60,0,L,,,RMF,166,100,0,0,0,0,all dormant (leaves all withered); some have ripe fruits- less fruits than other tarbush sites; fruits dropping
11/18/2010,322,T,TAYL,SPAI,87,,0,,0,,0,,0,,0,0,0,B,,,RMF,87,100,0,0,0,0,all dormant; plants stressed and leaves very dry
11/18/2010,322,T,WEST,FLCE,10,,38,,0,,0,,0,,0,0,0,B,,,RMF,48,20.83,79.17,0,0,0,flowers from last month dried up and dropped -no flowers observed; most leaves curled and yellow; some bare branches; plants stressed looking
11/18/2010,322,T,WEST,MUAR,36,,0,,0,,0,,22,,22,22,0,B,,,RMF,36,100,0,0,0,0,all dormant; some ripe fruits on most; fruits are dropping; bases of plants small in diameter (~5 cm)
11/18/2010,322,T,WEST,MUPO,27,,0,,0,,0,,10,,10,10,0,B,,,RMF,27,100,0,0,0,0,all dormant (dense leaves -all withered and brown); some have few ripe fruits remaining but most dropped
11/18/2010,322,T,WEST,PLMU,60,,0,,0,,0,,18,,18,18,0,B,,,RMF,60,100,0,0,0,0,all dormant (all leaves withered); some have few ripe fruits that remain(most fruits dropped)
11/18/2010,322,T,WEST,SCBR,219,,0,,0,,0,,182,,182,182,0,L,,,RMF,219,100,0,0,0,0,all dormant (leaves all withered); most have ripe fruits; fruits dropping
12/14/2010,348,C,CALI,DAPU,215,,0,,0,,0,,110,,110,110,0,L,,,RMC,215,100,0,0,0,0,"all dormant (leaves all withered, dry); have ripe fruits that are dropping"
12/14/2010,348,C,CALI,LATR,0,,98,,0,,0,,5,,0,0,0,B,,,RMC,103,0,95.15,0,0,4.85,have pale green/yellow leaves that are curled; few with ripe fruits
12/14/2010,348,C,CALI,MUPO,23,,0,,0,,0,,0,,0,0,0,B,,,RMC,23,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,C,CALI,XANT,24,,0,,0,,0,,20,,20,20,0,B,,,RMC,24,100,0,0,0,0,all dormant;  have ripe fruits that are dropping
12/14/2010,348,C,CALI,ZIAC,15,,0,,0,,0,,2,,2,2,0,B,,,RMC,15,100,0,0,0,0,all dormant; leaves very withered; few with old fruits
12/14/2010,348,C,GRAV,DAPU,120,,0,,0,,0,,50,,50,50,0,L,,,RMC,120,100,0,0,0,0,"all dormant (leaves all withered, dry); have ripe fruits that are dropping"
12/14/2010,348,C,GRAV,LATR,0,,68,,0,,0,,0,,0,0,0,B,,,RMC,68,0,100,0,0,0,have pale green/yellow leaves that are curled; few with ripe fruits
12/14/2010,348,C,GRAV,MUPO,63,,0,,0,,0,,0,,0,0,0,B,,,RMC,63,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,C,GRAV,PRGL,10,,0,,0,,0,,0,,0,0,0,B,,,RMC,10,100,0,0,0,0,all dormant (bare branches); few yellow leaves that remain fall when touched
12/14/2010,348,C,GRAV,ZIAC,17,,0,,0,,0,,2,,2,2,0,B,,,RMC,17,100,0,0,0,0,all dormant; leaves very withered; few with old fruits
12/14/2010,348,C,SAND,DAPU,180,,0,,0,,0,,80,,80,80,0,L,,,RMC,180,100,0,0,0,0,"all dormant (leaves all withered, dry); have ripe fruits that are dropping"
12/14/2010,348,C,SAND,LATR,0,,30,,0,,0,,33,,0,0,0,B,,,RMC,63,0,47.62,0,0,52.38,have pale green/yellow leaves that are curled; few with ripe fruits
12/14/2010,348,C,SAND,MUPO,41,,0,,0,,0,,0,,0,0,0,B,,,RMC,41,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,G,BASN,BOER,240,,0,,0,,0,,145,,145,145,0,L,,,RMC,240,100,0,0,0,0,all dormant with few ripe fruits dropping
12/14/2010,348,G,BASN,MUAR,64,,0,,0,,0,,31,,31,31,0,B,,,RMC,64,100,0,0,0,0,all dormant with few ripe fruits; some just dormant
12/14/2010,348,G,BASN,SCBR,41,,0,,0,,0,,15,,15,15,0,L,,,RMC,41,100,0,0,0,0,all dormant; many individuals have few ripe fruits remaining (most fruits dropped)
12/14/2010,348,G,IBPE,BOER,147,,0,,0,,0,,147,,147,147,0,L,,,RMC,147,100,0,0,0,0,all dormant (leaves very curled) with few ripe fruits dropping
12/14/2010,348,G,IBPE,XANT,33,,0,,0,,0,,33,,33,33,0,B,,,RMC,33,100,0,0,0,0,all dormant; all have ripe fruits that are dropping
12/14/2010,348,G,SUMM,BOER,187,,0,,0,,0,,120,,120,120,0,L,,,RMC,187,100,0,0,0,0,all dormant with few ripe fruits dropping
12/14/2010,348,G,SUMM,ERLE,70,,0,,0,,0,,32,,32,32,0,L,,,RMC,70,100,0,0,0,0,all dormant; few ripe fruits remain; most fruits dropped
12/14/2010,348,M,NORT,PRGL,13,,0,,0,,0,,0,,0,0,0,B,,,RMC,13,100,0,0,0,0,all dormant (bare branches); few yellow leaves that remain fall when touched
12/14/2010,348,M,NORT,SPFL,85,,0,,0,,0,,0,,0,0,0,L,,,RMC,85,100,0,0,0,0,all dormant (leaves very curled)
12/14/2010,348,M,NORT,XANT,41,,0,,0,,0,,41,,41,41,0,B,,,RMC,41,100,0,0,0,0,all dormant;  have ripe fruits that are dropping
12/14/2010,348,M,RABB,DAPU,115,,0,,0,,0,,40,,40,40,0,L,,,RMC,115,100,0,0,0,0,"all dormant (leaves all withered, dry); have ripe fruits that are dropping"
12/14/2010,348,M,RABB,MUPO,29,,0,,0,,0,,0,,0,0,0,B,,,RMC,29,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,M,RABB,PRGL,13,,0,,0,,0,,0,,0,0,0,B,,,RMC,13,100,0,0,0,0,all dormant (bare branches); few yellow leaves that remain fall when touched
12/14/2010,348,M,RABB,SPFL,133,,0,,0,,0,,0,,0,0,0,L,,,RMC,133,100,0,0,0,0,all dormant (leaves very curled)
12/14/2010,348,M,RABB,XANT,58,,0,,0,,0,,45,,45,45,0,B,,,RMC,58,100,0,0,0,0,all dormant;  have ripe fruits that are dropping
12/14/2010,348,M,WELL,PRGL,60,,0,,0,,0,,0,,0,0,0,B,,,RMC,60,100,0,0,0,0,all dormant (bare branches); few yellow leaves that remain fall when touched
12/14/2010,348,M,WELL,XANT,66,,0,,0,,0,,66,,66,66,0,B,,,RMC,66,100,0,0,0,0,all dormant; all have ripe fruits that are dropping ; leaves very curled
12/14/2010,348,P,COLL,PAOB,110,,0,,0,,0,,40,,40,40,0,B,,,RMC,110,100,0,0,0,0,all dormant; some fruits remain on plants on south side of NPP site; BARE= 20
12/14/2010,348,P,SMAL,PAOB,27,,0,,0,,0,,4,,4,4,0,B,,,RMC,27,100,0,0,0,0,all dormant; plants have very small leaves; BARE= 109
12/14/2010,348,P,TOBO,PLMU,140,,0,,0,,0,,0,,0,0,0,L,,,RMC,140,100,0,0,0,0,all dormant;  (leaves very withered and small)
12/14/2010,348,P,TOBO,SPAI,105,,0,,0,,0,,0,,0,0,0,L,,,RMC,105,100,0,0,0,0,all dormant;  leaves very dry
12/14/2010,348,T,EAST,FLCE,90,,0,,0,,0,,0,,0,0,0,B,,,RMC,90,100,0,0,0,0,all dormant; most leaves pale green/ yellow and fall when touched very crispy
12/14/2010,348,T,EAST,LYBE,21,,0,,0,,0,,0,,0,0,0,B,,,RMC,21,100,0,0,0,0,all dormant (no leaves)
12/14/2010,348,T,EAST,MUAR,81,,0,,0,,0,,42,,42,42,0,L,,,RMC,81,100,0,0,0,0,all dormant with few ripe fruits; some just dormant
12/14/2010,348,T,EAST,MUPO,77,,0,,0,,0,,0,,0,0,0,B,,,RMC,77,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,T,EAST,PLMU,26,,0,,0,,0,,0,,0,0,0,B,,,RMC,26,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,T,EAST,SCBR,122,,0,,0,,0,,67,,67,67,0,L,,,RMC,122,100,0,0,0,0,all dormant (leaves all withered); some have few ripe fruits
12/14/2010,348,T,TAYL,FLCE,73,,0,,0,,0,,0,,0,0,0,B,,,RMC,73,100,0,0,0,0,all dormant; most leaves pale green/ yellow and fall when touched very crispy; many bare branches
12/14/2010,348,T,TAYL,LYBE,11,,0,,0,,0,,0,,0,0,0,B,,,RMC,11,100,0,0,0,0,all dormant (no leaves)
12/14/2010,348,T,TAYL,MUAR,80,,0,,0,,0,,21,,21,21,0,L,,,RMC,80,100,0,0,0,0,all dormant with few ripe fruits; some just dormant
12/14/2010,348,T,TAYL,MUPO,40,,0,,0,,0,,0,,0,0,0,B,,,RMC,40,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,T,TAYL,PLMU,78,,0,,0,,0,,0,,0,0,0,B,,,RMC,78,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,T,TAYL,SCBR,154,,0,,0,,0,,55,,55,55,0,L,,,RMC,154,100,0,0,0,0,all dormant (leaves all withered); some have few ripe fruits
12/14/2010,348,T,TAYL,SPAI,89,,0,,0,,0,,0,,0,0,0,B,,,RMC,89,100,0,0,0,0,all dormant; plants stressed and leaves very dry
12/14/2010,348,T,WEST,FLCE,51,,0,,0,,0,,0,,0,0,0,B,,,RMC,51,100,0,0,0,0,all dormant; most leaves pale green/ yellow and fall when touched very crispy; many bare branches
12/14/2010,348,T,WEST,MUAR,43,,0,,0,,0,,20,,20,20,0,B,,,RMC,43,100,0,0,0,0,all dormant with few ripe fruits; some just dormant
12/14/2010,348,T,WEST,MUPO,25,,0,,0,,0,,0,,0,0,0,B,,,RMC,25,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,T,WEST,PLMU,56,,0,,0,,0,,0,,0,0,0,B,,,RMC,56,100,0,0,0,0,all dormant (leaves all withered)
12/14/2010,348,T,WEST,SCBR,220,,0,,0,,0,,140,,140,140,0,L,,,RMC,220,100,0,0,0,0,all dormant (leaves all withered); some have few ripe fruits
1/14/2011,14,C,CALI,DAPU,209,,0,,0,,0,,60,,60,60,0,L,,,RMC,209,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,C,CALI,LATR,0,,107,,0,,0,,3,,0,0,0,B,,,RMC,110,0,97.27,0,0,2.73,All are pale green/ yellow leaves; most leaves on plants curled; few with few old fruits
1/14/2011,14,C,CALI,MUPO,25,,0,,0,,0,,0,,0,0,0,B,,,RMC,25,100,0,0,0,0,all Dormant; all leaves very withered (dry)
1/14/2011,14,C,CALI,XANT,21,,0,,0,,0,,18,,18,18,0,B,,,RMC,21,100,0,0,0,0,all Dormant; most have many old fruits remaining; fruits dropping; leaves withered
1/14/2011,14,C,CALI,ZIAC,13,,0,,0,,0,,0,,0,0,0,B,,,RMC,13,100,0,0,0,0,all dormant; no fruits remain; plants leaves curled and dry
1/14/2011,14,C,GRAV,DAPU,132,,0,,0,,0,,28,,28,28,0,L,,,RMC,132,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,C,GRAV,LATR,0,,70,,0,,0,,0,,0,0,0,B,,,RMC,70,0,100,0,0,0,All leaves are pale green/yellow and most leaves are curled (but still green -photosynthesizing)
1/14/2011,14,C,GRAV,MUPO,65,,0,,0,,0,,0,,0,0,0,B,,,RMC,65,100,0,0,0,0,all Dormant; all leaves very withered (dry)
1/14/2011,14,C,GRAV,PRGL,10,,0,,0,,0,,0,,0,0,0,B,,,RMC,10,100,0,0,0,0,All Dormant; All have bare branches
1/14/2011,14,C,GRAV,ZIAC,19,,0,,0,,0,,0,,0,0,0,B,,,RMC,19,100,0,0,0,0,all dormant; no fruits remain; plants leaves curled and dry
1/14/2011,14,C,SAND,DAPU,174,,0,,0,,0,,45,,45,45,0,L,,,RMC,174,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,C,SAND,LATR,0,,46,,0,,0,,20,,0,0,0,B,,,RMC,66,0,69.7,0,0,30.3,All are pale green/ yellow leaves; most leaves on plants curled; few with few old fruits
1/14/2011,14,C,SAND,MUPO,47,,0,,0,,0,,0,,0,0,0,B,,,RMC,47,100,0,0,0,0,all Dormant; all leaves very withered (dry)
1/14/2011,14,G,BASN,BOER,231,,0,,0,,0,,121,,121,121,0,L,,,RMC,231,100,0,0,0,0,All Dormant; most have some old fruits remaining; Fruits are dropping; all leaves withered and curled
1/14/2011,14,G,BASN,MUAR,85,,0,,0,,0,,20,,20,20,0,B,,,RMC,85,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,G,BASN,SCBR,36,,0,,0,,0,,10,,10,10,0,L,,,RMC,36,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/13/2011,13,G,IBPE,BOER,145,,0,,0,,0,,100,,100,100,0,L,,,RMC,145,100,0,0,0,0,All Dormant; most have some old fruits remaining; Fruits are dropping; all leaves withered and curled
1/13/2011,13,G,IBPE,XANT,36,,0,,0,,0,,36,,36,36,0,B,,,RMC,36,100,0,0,0,0,all Dormant; most have many old fruits remaining; fruits dropping; leaves withered
1/14/2011,14,G,SUMM,BOER,178,,0,,0,,0,,84,,84,84,0,L,,,RMC,178,100,0,0,0,0,all Dormant; most have many old fruits remaining; fruits dropping; leaves withered
1/14/2011,14,G,SUMM,ERLE,78,,0,,0,,0,,10,,10,10,0,L,,,RMC,78,100,0,0,0,0,All Dormant; most have empty flower heads; few with old fruits remaining
1/13/2011,13,M,NORT,PRGL,13,,0,,0,,0,,0,,0,0,0,B,,,RMC,13,100,0,0,0,0,All Dormant; All have bare branches
1/13/2011,13,M,NORT,SPFL,96,,0,,0,,0,,0,,0,0,0,L,,,RMC,96,100,0,0,0,0,all dormant; no fruits remain; plants leaves curled and dry
1/13/2011,13,M,NORT,XANT,43,,0,,0,,0,,40,,40,40,0,B,,,RMC,43,100,0,0,0,0,all Dormant; most have many old fruits remaining; fruits dropping; leaves withered
1/13/2011,13,M,RABB,DAPU,130,,0,,0,,0,,30,,30,30,0,L,,,RMC,130,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/13/2011,13,M,RABB,MUPO,27,,0,,0,,0,,0,,0,0,0,B,,,RMC,27,100,0,0,0,0,all Dormant; all leaves very withered (dry)
1/13/2011,13,M,RABB,PRGL,13,,0,,0,,0,,0,,0,0,0,B,,,RMC,13,100,0,0,0,0,All Dormant; All have bare branches
1/13/2011,13,M,RABB,SPFL,142,,0,,0,,0,,0,,0,0,0,L,,,RMC,142,100,0,0,0,0,all dormant; plants leaves curled and dry
1/13/2011,13,M,RABB,XANT,63,,0,,0,,0,,45,,45,45,0,B,,,RMC,63,100,0,0,0,0,all Dormant; most have many old fruits remaining; fruits dropping; leaves withered
1/13/2011,13,M,WELL,PRGL,58,,0,,0,,0,,0,,0,0,0,B,,,RMC,58,100,0,0,0,0,All Dormant; All have bare branches
1/13/2011,13,M,WELL,XANT,70,,0,,0,,0,,65,,65,65,0,B,,,RMC,70,100,0,0,0,0,all Dormant; most have many old fruits remaining; fruits dropping; leaves withered
1/14/2011,14,P,COLL,PAOB,91,,0,,0,,0,,25,,25,25,0,B,,,RMC,91,100,0,0,0,0,BARE= 54; all Dormant; some with old fruits that are dropping; many with empty flower heads; all remaining fruits are located on the south side of transect
1/14/2011,14,P,SMAL,PAOB,25,,0,,0,,0,,2,,2,2,0,B,,,RMC,25,100,0,0,0,0,BARE= 113; all dormant; few fruits remain; plants leaves curled and dry
1/13/2011,13,P,TOBO,PLMU,151,,0,,0,,0,,0,,0,0,0,L,,,RMC,151,100,0,0,0,0,all Dormant; leaves very dry and curled
1/13/2011,13,P,TOBO,SPAI,97,,0,,0,,0,,0,,0,0,0,L,,,RMC,97,100,0,0,0,0,All Dormant; leaves very curled and withered
1/13/2011,13,T,EAST,FLCE,101,,0,,0,,0,,0,,0,0,0,B,,,RMC,101,100,0,0,0,0,All Dormant; leaves all crispy and fall when touched (some leaves remain); Many Bare Branches
1/13/2011,13,T,EAST,LYBE,23,,0,,0,,0,,0,,0,0,0,B,,,RMC,23,100,0,0,0,0,All Dormant; All have bare branches
1/13/2011,13,T,EAST,MUAR,85,,0,,0,,0,,30,,30,30,0,L,,,RMC,85,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/13/2011,13,T,EAST,MUPO,80,,0,,0,,0,,0,,0,0,0,B,,,RMC,80,100,0,0,0,0,all Dormant; all leaves very withered (dry)
1/13/2011,13,T,EAST,PLMU,30,,0,,0,,0,,2,,2,2,0,B,,,RMC,30,100,0,0,0,0,all Dormant; few old fruits remain; most have empty flower heads and very withered leaves
1/13/2011,13,T,EAST,SCBR,115,,0,,0,,0,,35,,35,35,0,L,,,RMC,115,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,T,TAYL,FLCE,70,,0,,0,,0,,0,,0,0,0,B,,,RMC,70,100,0,0,0,0,All Dormant; leaves all crispy and fall when touched (some leaves remain); Many Bare Branches
1/14/2011,14,T,TAYL,LYBE,11,,0,,0,,0,,0,,0,0,0,B,,,RMC,11,100,0,0,0,0,All Dormant; All have bare branches
1/14/2011,14,T,TAYL,MUAR,83,,0,,0,,0,,26,,26,26,0,L,,,RMC,83,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,T,TAYL,MUPO,42,,0,,0,,0,,0,,0,0,0,B,,,RMC,42,100,0,0,0,0,all Dormant; all leaves very withered (dry)
1/14/2011,14,T,TAYL,PLMU,80,,0,,0,,0,,5,,5,5,0,B,,,RMC,80,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,T,TAYL,SCBR,163,,0,,0,,0,,40,,40,40,0,L,,,RMC,163,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/14/2011,14,T,TAYL,SPAI,97,,0,,0,,0,,0,,0,0,0,B,,,RMC,97,100,0,0,0,0,All Dormant; All leaves withered and some appear to be clipped by rabbit
1/13/2011,13,T,WEST,FLCE,57,,0,,0,,0,,0,,0,0,0,B,,,RMC,57,100,0,0,0,0,All Dormant; leaves all crispy and fall when touched (some leaves remain); Many Bare Branches
1/13/2011,13,T,WEST,MUAR,50,,0,,0,,0,,20,,20,20,0,B,,,RMC,50,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
1/13/2011,13,T,WEST,MUPO,30,,0,,0,,0,,0,,0,0,0,B,,,RMC,30,100,0,0,0,0,all Dormant; all leaves very withered (dry)
1/13/2011,13,T,WEST,PLMU,54,,0,,0,,0,,5,,5,5,0,B,,,RMC,54,100,0,0,0,0,all Dormant; few with old fruits that are dropping; many with empty flower heads
1/13/2011,13,T,WEST,SCBR,231,,0,,0,,0,,131,,131,131,0,L,,,RMC,231,100,0,0,0,0,all Dormant; some with old fruits that are dropping; many with empty flower heads
2/17/2011,48,C,CALI,DAPU,209,E,0,E,0,E,0,E,60,E,60,60,0,L,,,RMC,209,100,0,0,0,0,"all dormant; used last months numbers; old fruits dropping; leaves dry, curled and yellow"
2/17/2011,48,C,CALI,LATR,0,,102,,0,,0,,9,,0,0,0,B,,,RMC,111,0,91.89,0,0,8.11,Appear greener than last month (due to dropping of some yellow leaves); some fruits from last seasons growth remain
2/17/2011,48,C,CALI,MUPO,25,E,0,E,0,E,0,E,0,E,0,0,0,B,,,RMC,25,100,0,0,0,0,all dormant; used last months numbers; leaves very dry and withered; many leaves gray (appear very dead) not as yellow
2/17/2011,48,C,CALI,XANT,17,,10,,0,,0,,12,,12,12,0,B,,,RMC,27,62.96,37.04,0,0,0,breaking leaf buds on some (no leaves) but starting to green; few dormant; some have old fruits and dropping; breaking leaf buds plants on south side of transect
